area;ciudad;zona;sector;panelm;vivienda;hogar;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;plan_muestreo;fexp
1;10150;057;010;232;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;9;9;1012;78,6582512780951
1;10150;057;010;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1012;78,6582512780951
1;10150;057;010;242;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;3;1012;78,6582512780951
1;10150;057;010;242;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1012;78,6582512780951
1;10150;059;007;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;78,8649292256006
1;10150;059;007;172;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;78,8649292256006
1;10150;059;007;182;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;78,8649292256006
1;10150;059;007;182;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1011;78,8649292256006
1;10150;059;007;232;1;1;3;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1011;78,8649292256006
1;10150;059;007;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;9;9;1011;78,8649292256006
1;10150;059;007;232;4;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;1011;78,8649292256006
1;10150;059;007;242;1;1;2;2;1;1;3;2;2;3;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;1011;78,8649292256006
1;10150;059;007;242;2;1;2;3;1;1;3;3;3;3;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;1011;78,8649292256006
1;10150;059;007;242;3;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1011;78,8649292256006
1;10150;060;004;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1011;80,3167676015421
1;10150;060;004;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;80,3167676015421
1;10150;060;004;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1011;80,3167676015421
1;10150;060;004;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1011;80,3167676015421
1;10150;060;004;182;2;1;2;1;3;3;3;3;3;3;1;1;2;2;2;2;2;2;2;2;2;1;1;3;2;1011;80,3167676015421
1;10150;060;004;182;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;1011;80,3167676015421
1;10150;060;004;232;1;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;3;1011;80,3167676015421
1;10150;060;004;232;2;1;2;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;80,3167676015421
1;10150;060;004;232;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1011;80,3167676015421
1;10150;060;004;242;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1011;80,3167676015421
1;10150;060;004;242;3;1;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;3;2;3;3;1011;80,3167676015421
1;10150;060;004;242;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1011;80,3167676015421
1;10150;062;001;172;1;1;3;3;3;3;3;2;2;2;2;3;3;3;2;2;2;3;2;2;2;2;3;3;3;1013;119,308728125413
1;10150;062;001;172;2;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;3;2;1013;119,308728125413
1;10150;062;001;172;3;1;3;3;3;3;3;2;2;2;2;2;2;3;3;3;3;3;2;2;2;2;3;2;3;1013;119,308728125413
1;10150;062;001;182;1;1;2;2;2;2;2;3;2;3;3;3;3;3;3;2;3;3;2;2;2;3;3;3;3;1013;119,308728125413
1;10150;062;001;182;2;1;2;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1013;119,308728125413
1;10150;062;001;182;3;1;2;3;3;3;3;3;2;3;2;3;2;2;2;2;3;3;2;2;2;3;3;3;3;1013;119,308728125413
1;10150;062;001;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;3;1013;119,308728125413
1;10150;062;001;232;2;1;2;3;3;3;3;2;2;3;3;3;2;3;2;2;3;3;2;2;2;2;2;3;1;1013;119,308728125413
1;10150;062;001;232;3;1;3;3;2;2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;2;3;2;3;2;1013;119,308728125413
1;10150;062;001;242;1;1;2;2;1;1;1;1;2;1;1;1;2;2;2;2;2;3;2;2;1;2;1;2;1;1013;119,308728125413
1;10150;062;001;242;2;1;2;2;2;2;2;2;2;3;3;3;2;2;2;2;3;3;2;2;2;3;3;2;2;1013;119,308728125413
1;10150;062;001;242;3;1;3;3;3;3;3;3;2;2;2;3;2;3;2;2;3;3;2;2;2;2;3;3;2;1013;119,308728125413
1;10150;062;002;172;1;1;2;2;2;2;3;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;1012;80,7745067515345
1;10150;062;002;172;2;1;2;2;1;1;2;2;2;2;1;1;2;2;3;3;3;2;2;2;1;2;3;2;2;1012;80,7745067515345
1;10150;062;002;172;3;1;2;2;2;2;3;3;2;2;2;2;2;2;2;3;3;2;2;2;2;3;2;2;3;1012;80,7745067515345
1;10150;062;002;182;1;1;2;3;2;3;2;2;3;3;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;80,7745067515345
1;10150;062;002;182;2;1;2;2;2;2;1;1;1;1;1;2;2;2;2;2;3;2;2;2;1;2;2;2;2;1012;80,7745067515345
1;10150;062;002;182;3;1;2;2;3;2;2;2;3;3;3;3;2;2;2;2;3;3;2;2;2;2;3;2;2;1012;80,7745067515345
1;10150;062;002;232;3;1;2;2;2;3;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;3;2;2;1012;80,7745067515345
1;10150;062;002;232;4;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;9;9;1012;80,7745067515345
1;10150;062;002;242;3;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;3;1012;80,7745067515345
1;10150;062;002;242;4;1;2;3;1;1;2;1;2;2;3;3;3;2;2;2;3;1;1;2;2;2;2;2;2;1012;80,7745067515345
1;10150;062;008;172;1;1;2;2;1;1;1;1;1;3;3;3;3;3;3;3;3;2;2;2;1;2;3;2;2;1012;246,959815211208
1;10150;062;008;172;2;1;2;2;2;3;3;3;2;3;3;2;2;2;2;2;3;2;2;2;2;2;2;2;3;1012;246,959815211208
1;10150;062;008;172;3;1;2;2;1;1;1;1;2;2;1;2;2;1;1;2;3;2;2;2;1;3;2;3;2;1012;246,959815211208
1;10150;062;008;182;1;1;3;3;2;2;2;3;2;3;1;1;3;3;3;2;2;2;2;2;2;2;3;2;3;1012;246,959815211208
1;10150;062;008;182;2;1;2;2;1;1;1;1;1;2;2;3;2;3;3;2;3;3;2;2;2;2;3;3;2;1012;246,959815211208
1;10150;062;008;182;3;1;2;2;1;1;1;2;1;2;2;2;2;2;2;2;3;3;2;2;2;3;3;3;3;1012;246,959815211208
1;10150;062;008;232;1;1;2;2;1;1;2;1;2;1;1;2;2;2;1;2;3;2;2;2;1;2;3;2;2;1012;246,959815211208
1;10150;062;008;232;2;1;3;3;3;3;1;1;1;1;3;1;3;3;3;3;3;3;2;2;2;3;2;2;3;1012;246,959815211208
1;10150;062;008;232;4;1;2;2;1;1;1;1;1;1;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;1012;246,959815211208
1;10150;062;008;242;1;1;3;3;3;3;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;3;3;3;1012;246,959815211208
1;10150;062;008;242;2;1;2;2;1;1;1;1;1;1;2;2;2;2;2;2;3;2;2;2;2;2;2;3;2;1012;246,959815211208
1;10150;062;008;242;4;1;3;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;246,959815211208
1;10150;062;010;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;80,9008696023047
1;10150;062;010;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1012;80,9008696023047
1;10150;062;010;172;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1012;80,9008696023047
1;10150;062;010;182;1;1;3;3;1;1;3;2;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;80,9008696023047
1;10150;062;010;182;2;1;3;3;1;1;3;2;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;80,9008696023047
1;10150;062;010;182;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1012;80,9008696023047
1;10150;062;010;232;1;1;3;2;1;1;2;2;2;2;1;1;3;2;3;3;3;3;2;2;2;2;2;3;3;1012;80,9008696023047
1;10150;062;010;232;2;1;3;1;1;2;3;2;3;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;3;1012;80,9008696023047
1;10150;062;010;232;3;1;2;2;2;2;3;2;3;2;1;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1012;80,9008696023047
1;10150;062;010;242;1;1;2;2;2;2;2;2;2;2;1;2;2;2;3;3;2;2;2;2;2;2;2;3;1;1012;80,9008696023047
1;10150;062;010;242;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;3;1012;80,9008696023047
1;10150;062;010;242;3;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1012;80,9008696023047
1;10150;064;001;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;80,9343309738887
1;10150;064;001;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2;2;2;3;1;2;2;1011;80,9343309738887
1;10150;064;001;172;3;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;3;1011;80,9343309738887
1;10150;064;001;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1011;80,9343309738887
1;10150;064;001;182;3;1;3;3;1;1;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;3;3;3;3;1011;80,9343309738887
1;10150;064;001;182;4;1;2;3;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1011;80,9343309738887
1;10150;064;001;232;1;1;2;2;2;2;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;3;3;1011;80,9343309738887
1;10150;064;001;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;80,9343309738887
1;10150;064;001;232;3;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1011;80,9343309738887
1;10150;064;001;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;80,9343309738887
1;10150;064;001;242;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;80,9343309738887
1;10150;066;004;172;1;1;2;2;1;2;9;2;9;2;1;2;3;3;3;3;2;2;2;2;2;3;3;3;2;1012;79,7185699740048
1;10150;066;004;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;79,7185699740048
1;10150;066;004;172;4;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;2;1012;79,7185699740048
1;10150;066;004;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;79,7185699740048
1;10150;066;004;182;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;79,7185699740048
1;10150;066;004;182;3;1;2;2;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;3;2;1012;79,7185699740048
1;10150;066;004;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;1012;79,7185699740048
1;10150;066;004;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;79,7185699740048
1;10150;066;004;232;3;1;2;2;2;2;9;2;9;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1012;79,7185699740048
1;10150;066;004;242;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;79,7185699740048
1;10150;066;004;242;3;1;1;2;2;2;9;2;9;2;2;2;2;2;3;1;2;2;2;2;2;2;2;3;2;1012;79,7185699740048
1;10150;066;006;172;2;1;3;1;2;2;9;2;9;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1012;82,5130165802902
1;10150;066;006;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;9;9;3;2;1012;82,5130165802902
1;10150;066;006;172;4;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;2;1;1012;82,5130165802902
1;10150;066;006;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;9;1012;82,5130165802902
1;10150;066;006;182;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;82,5130165802902
1;10150;066;006;182;3;1;2;2;2;2;3;1;3;2;2;2;3;3;3;3;2;1;2;2;2;3;3;3;2;1012;82,5130165802902
1;10150;066;006;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;82,5130165802902
1;10150;066;006;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1012;82,5130165802902
1;10150;066;006;232;3;1;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;2;1;2;1;1012;82,5130165802902
1;10150;066;006;242;1;1;2;2;1;3;2;3;3;2;3;2;2;2;2;2;2;2;2;2;2;3;2;3;9;1012;82,5130165802902
1;10150;066;006;242;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1012;82,5130165802902
1;10150;066;006;242;3;1;2;2;1;2;2;2;1;2;2;2;2;2;3;3;2;2;2;2;2;3;3;3;3;1012;82,5130165802902
1;10150;070;001;172;1;1;2;2;3;2;3;1;3;2;2;2;2;2;3;2;2;2;2;1;1;2;2;2;2;1012;78,6163418426258
1;10150;070;001;172;2;1;2;3;2;1;9;2;9;2;2;2;3;2;3;3;2;2;2;2;2;2;2;2;2;1012;78,6163418426258
1;10150;070;001;172;3;1;3;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1012;78,6163418426258
1;10150;070;001;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1012;78,6163418426258
1;10150;070;001;182;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;9;9;1012;78,6163418426258
1;10150;070;001;182;3;1;3;1;1;2;2;2;2;2;2;2;3;2;3;2;2;2;2;2;2;1;1;2;1;1012;78,6163418426258
1;10150;070;001;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;3;3;3;1012;78,6163418426258
1;10150;070;001;232;2;1;2;2;2;2;9;2;9;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1012;78,6163418426258
1;10150;070;001;232;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1012;78,6163418426258
1;10150;070;001;242;1;1;3;2;1;1;3;2;3;2;1;1;1;1;2;1;2;2;2;2;2;3;3;3;3;1012;78,6163418426258
1;10150;070;001;242;2;1;2;2;1;2;9;2;9;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1012;78,6163418426258
1;10150;070;001;242;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;78,6163418426258
1;10150;070;005;172;1;1;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1012;227,86282515355
1;10150;070;005;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1012;227,86282515355
1;10150;070;005;172;3;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;3;2;3;3;1012;227,86282515355
1;10150;070;005;182;1;1;2;2;3;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;3;3;2;3;1012;227,86282515355
1;10150;070;005;182;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1012;227,86282515355
1;10150;070;005;182;3;1;3;2;2;2;2;2;2;2;2;2;3;2;3;2;2;3;2;2;2;3;2;2;2;1012;227,86282515355
1;10150;070;005;232;1;1;2;2;2;2;2;2;2;2;2;2;3;2;3;3;3;3;2;2;2;2;2;3;2;1012;227,86282515355
1;10150;070;005;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;3;1012;227,86282515355
1;10150;070;005;232;4;1;3;3;2;2;2;2;3;2;2;3;2;2;3;2;2;3;2;2;2;1;2;2;2;1012;227,86282515355
1;10150;070;005;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;227,86282515355
1;10150;070;005;242;2;1;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;3;2;3;1012;227,86282515355
1;10150;070;005;242;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;227,86282515355
1;10150;072;007;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;1011;82,716594642734
1;10150;072;007;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;82,716594642734
1;10150;072;007;172;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;82,716594642734
1;10150;072;007;182;1;1;3;2;2;2;3;2;2;2;1;2;3;2;3;2;2;2;2;2;2;3;1;2;1;1011;82,716594642734
1;10150;072;007;182;2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1011;82,716594642734
1;10150;072;007;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;3;3;1011;82,716594642734
1;10150;072;007;232;2;1;2;2;1;2;2;2;2;1;2;2;2;3;2;1;2;2;2;2;2;2;2;2;2;1011;82,716594642734
1;10150;072;007;232;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;82,716594642734
1;10150;072;007;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;82,716594642734
1;10150;072;007;242;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;82,716594642734
1;10150;072;007;242;3;1;3;2;2;2;2;2;2;2;1;1;2;2;3;2;2;3;2;2;2;3;3;3;3;1011;82,716594642734
1;10150;075;005;172;1;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1012;80,9881060175871
1;10150;075;005;172;2;1;3;2;2;2;3;2;3;2;2;3;3;3;2;3;3;3;2;2;2;3;3;3;3;1012;80,9881060175871
1;10150;075;005;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;1012;80,9881060175871
1;10150;075;005;182;1;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1012;80,9881060175871
1;10150;075;005;182;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1012;80,9881060175871
1;10150;075;005;182;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;1012;80,9881060175871
1;10150;075;005;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;3;1012;80,9881060175871
1;10150;075;005;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1012;80,9881060175871
1;10150;075;005;232;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;80,9881060175871
1;10150;075;005;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1012;80,9881060175871
1;10150;075;005;242;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;1;2;3;2;1012;80,9881060175871
1;10150;075;005;242;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;80,9881060175871
1;10150;077;011;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1012;93,6273877536828
1;10150;077;011;172;2;1;3;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;3;1;3;3;1012;93,6273877536828
1;10150;077;011;172;3;1;3;3;1;1;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;1012;93,6273877536828
1;10150;077;011;182;1;1;3;3;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1012;93,6273877536828
1;10150;077;011;182;2;1;2;3;2;2;2;2;3;3;1;2;3;3;3;3;2;2;2;2;2;3;2;3;2;1012;93,6273877536828
1;10150;077;011;182;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;93,6273877536828
1;10150;077;011;232;2;1;3;1;2;2;3;2;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;93,6273877536828
1;10150;077;011;232;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1012;93,6273877536828
1;10150;077;011;242;1;1;2;2;1;1;2;2;2;2;2;2;3;2;3;3;3;2;2;2;2;3;3;3;3;1012;93,6273877536828
1;10150;077;011;242;3;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1012;93,6273877536828
1;10150;077;011;242;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;1012;93,6273877536828
1;10150;078;002;172;1;1;2;2;2;2;2;2;2;2;1;1;2;3;2;3;2;3;2;2;2;2;2;3;3;1012;82,4931760037153
1;10150;078;002;172;2;1;1;2;2;2;2;2;2;2;1;2;2;3;3;3;3;3;2;2;2;2;2;2;2;1012;82,4931760037153
1;10150;078;002;172;3;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;82,4931760037153
1;10150;078;002;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;1012;82,4931760037153
1;10150;078;002;182;2;1;3;3;3;3;1;1;2;2;1;1;3;3;3;3;3;3;2;2;2;2;2;2;2;1012;82,4931760037153
1;10150;078;002;182;3;1;3;2;1;1;2;2;2;2;2;1;3;2;2;2;2;2;2;2;2;2;2;3;3;1012;82,4931760037153
1;10150;078;002;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;82,4931760037153
1;10150;078;002;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;82,4931760037153
1;10150;078;002;232;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1012;82,4931760037153
1;10150;078;002;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;3;1012;82,4931760037153
1;10150;078;002;242;3;1;3;3;1;1;3;3;3;3;1;1;2;2;2;2;2;3;2;2;2;3;3;3;3;1012;82,4931760037153
1;10150;078;002;242;4;1;3;3;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;1012;82,4931760037153
1;10150;079;006;172;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1013;81,747105095271
1;10150;079;006;172;2;1;3;2;1;1;3;3;3;3;1;1;3;3;3;2;2;2;2;2;2;2;2;3;3;1013;81,747105095271
1;10150;079;006;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1013;81,747105095271
1;10150;079;006;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1013;81,747105095271
1;10150;079;006;182;2;1;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1013;81,747105095271
1;10150;079;006;182;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1013;81,747105095271
1;10150;079;006;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1013;81,747105095271
1;10150;079;006;232;2;1;3;3;1;1;2;2;2;2;1;1;2;3;2;2;2;2;2;2;2;3;3;3;3;1013;81,747105095271
1;10150;079;006;232;3;1;2;2;2;2;2;2;2;2;1;1;2;3;3;3;2;2;2;2;2;3;3;3;3;1013;81,747105095271
1;10150;079;006;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1013;81,747105095271
1;10150;079;006;242;2;1;1;2;2;2;1;1;2;2;1;1;3;3;1;2;3;3;2;2;2;1;2;2;2;1013;81,747105095271
1;10150;079;006;242;3;1;3;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;3;1013;81,747105095271
1;10150;080;007;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1012;232,014004731709
1;10150;080;007;172;2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;232,014004731709
1;10150;080;007;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;3;1012;232,014004731709
1;10150;080;007;182;2;1;2;2;2;2;2;2;2;2;1;1;3;3;2;2;2;2;2;2;2;2;2;2;2;1012;232,014004731709
1;10150;080;007;182;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;232,014004731709
